Date	Open	High	Low	Close	Adj Close	Volume
2005-06-10	9748.599609	9795.900391	9745.5	9790.099609	9790.099609	129489300
2005-06-13	9790.200195	9843.099609	9775.5	9839.900391	9839.900391	123631400
2005-06-14	9822.900391	9839.900391	9799.799805	9822.900391	9822.900391	116078100
2005-06-15	9842.099609	9869.799805	9799.900391	9866.599609	9866.599609	145879900
2005-06-16	9889.799805	9993.299805	9866.599609	9968.700195	9968.700195	143127300
2005-06-17	10049.09961	10049.09961	9946	9947.599609	9947.599609	233538400
2005-06-20	9960.799805	10010	9947.599609	9998.099609	9998.099609	105418500
2005-06-21	9966.400391	9998.099609	9924.200195	9939.200195	9939.200195	102638400
2005-06-22	9970.400391	10051.5	9939.200195	10051.5	10051.5	105901300
2005-06-23	10046.90039	10075	9995.099609	9998.400391	9998.400391	117095800
2005-06-24	9994.900391	10050	9984.799805	9996.200195	9996.200195	90788600
2005-06-27	10023	10031.90039	9978.299805	9998.099609	9998.099609	105109400
2005-06-28	9983.099609	10062.29981	9980.200195	10041	10041	95981400
2005-06-29	10030.2002	10042	9982.099609	10029.29981	10029.29981	100744900
2005-06-30	9996.5	10034.59961	9902.799805	9902.799805	9902.799805	108068200
2005-07-04	10033	10033.79981	9902.799805	9941.799805	9941.799805	0
2005-07-05	9970.799805	10093.29981	9941.799805	10075.09961	10075.09961	138367600
2005-07-06	10110.59961	10132	10075.09961	10111.90039	10111.90039	117558400
2005-07-07	10067.2002	10126.7002	10049	10121	10121	104410900
2005-07-08	10135.59961	10188.79981	10121	10177.90039	10177.90039	104964700
2005-07-11	10152.90039	10227.40039	10134.2002	10217.7002	10217.7002	92890200
2005-07-12	10228.2002	10233.7002	10185.29981	10207.90039	10207.90039	122171300
2005-07-13	10219	10239.29981	10178.09961	10203.59961	10203.59961	97752500
2005-07-14	10244.40039	10252.59961	10124.90039	10124.90039	10124.90039	115300400
2005-07-15	10156.59961	10172.2002	10113.29981	10149	10149	95169900
2005-07-18	10166.90039	10176.40039	10109.2002	10163	10163	105147600
2005-07-19	10208.09961	10267.7002	10163	10263.2002	10263.2002	137745700
2005-07-20	10274.90039	10340.59961	10247	10329.59961	10329.59961	130174800
2005-07-21	10323.2002	10355.79981	10307.40039	10317.7002	10317.7002	128697600
2005-07-22	10347.5	10374.79981	10317.7002	10374.79981	10374.79981	103407900
2005-07-25	10364.7002	10383.79981	10323.5	10362.59961	10362.59961	90104400
2005-07-26	10370.2002	10377.7002	10336.7002	10367.90039	10367.90039	115487000
2005-07-27	10395.79981	10507.7002	10367.90039	10500.7002	10500.7002	115158600
2005-07-28	10511.90039	10524.90039	10479.09961	10516.2002	10516.2002	112239900
2005-07-29	10509.2002	10542	10409.09961	10422.90039	10422.90039	90109100
2005-08-02	10491.7002	10643.2002	10421.79981	10621.2002	10621.2002	139676200
2005-08-03	10581.09961	10621.2002	10568.90039	10598.79981	10598.79981	166918600
2005-08-04	10591.90039	10626.7002	10552.09961	10626.7002	10626.7002	156586500
2005-08-05	10630.40039	10635.2002	10550.5	10550.5	10550.5	108723700
2005-08-08	10602.79981	10682.90039	10550.5	10614.40039	10614.40039	146490900
2005-08-09	10618.40039	10637.79981	10581.09961	10585.90039	10585.90039	143373400
2005-08-10	10607.5	10684	10585.90039	10671.40039	10671.40039	160703300
2005-08-11	10697.40039	10728.59961	10671.40039	10699.90039	10699.90039	172274500
2005-08-12	10719.90039	10719.90039	10634.79981	10683.09961	10683.09961	146027900
2005-08-15	10669.29981	10683.09961	10610.7002	10650.7002	10650.7002	105240500
2005-08-16	10628.40039	10650.7002	10534.79981	10534.79981	10534.79981	129754700
2005-08-17	10518.7002	10578.5	10490.90039	10500.7002	10500.7002	124630400
2005-08-18	10499.2002	10510.09961	10373.2002	10391.29981	10391.29981	113230400
2005-08-19	10458.2002	10515.09961	10391.29981	10502.09961	10502.09961	94205400
2005-08-22	10552.5	10594.5	10502.09961	10525.5	10525.5	97576500
2005-08-23	10572.29981	10572.29981	10480	10480	10480	117690400
2005-08-24	10491.79981	10540.40039	10470.79981	10509.7002	10509.7002	142379100
2005-08-25	10508.79981	10555.7002	10490.5	10538.90039	10538.90039	110148000
2005-08-26	10540.5	10582.79981	10484.09961	10484.09961	10484.09961	102509200
2005-08-29	10529.40039	10569	10484.09961	10558.40039	10558.40039	90159200
2005-08-30	10526.2002	10588	10506.79981	10573.09961	10573.09961	116430700
2005-08-31	10579.59961	10694.40039	10573.09961	10668.90039	10668.90039	139405000
2005-09-01	10675.59961	10840.7002	10668.90039	10813.29981	10813.29981	139387800
2005-09-02	10777.2002	10813.29981	10732.2002	10771.90039	10771.90039	97234500
2005-09-06	10757.09961	10798.7002	10743.59961	10798.09961	10798.09961	138833800
2005-09-07	10795.09961	10825.59961	10752.2002	10810.09961	10810.09961	157845300
2005-09-08	10843.59961	10863.09961	10777.2002	10777.2002	10777.2002	151747300
2005-09-09	10829.40039	10898.2002	10777.2002	10898.2002	10898.2002	116811300
2005-09-12	10898.5	10921.2002	10869.2002	10885.2002	10885.2002	102815400
2005-09-13	10915.40039	10915.79981	10822.09961	10825.2002	10825.2002	128578400
2005-09-14	10855.09961	10932.40039	10825.2002	10932.40039	10932.40039	130928100
2005-09-15	10957.59961	10981.2002	10923.09961	10966.29981	10966.29981	177515600
2005-09-16	10988.7002	11028.40039	10966.29981	10990.59961	10990.59961	298064100
2005-09-19	11055.79981	11075.79981	10990.59961	11024.7002	11024.7002	137002300
2005-09-20	10991.40039	11049.2002	10903.5	10903.5	10903.5	175394000
2005-09-21	10975.5	11014	10903.5	10957.09961	10957.09961	133990100
2005-09-22	11005.29981	11007.29981	10846.59961	10870.79981	10870.79981	167244400
2005-09-23	10829	10905.29981	10788	10904.29981	10904.29981	145274100
2005-09-26	10882.59961	11035.90039	10867.40039	11005.5	11005.5	135991000
2005-09-27	11012.90039	11089.59961	11005.5	11067.2002	11067.2002	163521400
2005-09-28	11135.5	11135.5	11037.79981	11042.29981	11042.29981	178088600
2005-09-29	11059.90039	11077.79981	11012.09961	11018.5	11018.5	143492800
2005-09-30	10997.90039	11086.09961	10964.40039	11011.79981	11011.79981	132070400
2005-10-03	11035	11084.59961	11011.79981	11081.2002	11081.2002	107120000
2005-10-04	11058.09961	11081.2002	10960.59961	10960.59961	10960.59961	166721100
2005-10-05	10991.5	11007.90039	10744.7002	10748.09961	10748.09961	160522700
2005-10-06	10694.5	10748.09961	10492.40039	10562.2002	10562.2002	163113500
2005-10-07	10594.29981	10643.90039	10562.2002	10612.2002	10612.2002	124502700
2005-10-11	10673.7002	10693.7002	10600.29981	10620.5	10620.5	138475800
2005-10-12	10658.2002	10667.09961	10493.09961	10493.09961	10493.09961	130874600
2005-10-13	10476.40039	10498.79981	10294.90039	10429.7002	10429.7002	146914500
2005-10-14	10392	10495.09961	10359.2002	10488.79981	10488.79981	119966300
2005-10-17	10551.90039	10593.79981	10488.79981	10553.40039	10553.40039	164138300
2005-10-18	10492.2002	10553.40039	10344.09961	10345.09961	10345.09961	124104500
2005-10-19	10317.29981	10433.5	10205	10425.79981	10425.79981	160283500
2005-10-20	10371.7002	10425.79981	10181.40039	10190.7002	10190.7002	146569700
2005-10-21	10154	10310.2002	10145.09961	10290.90039	10290.90039	145857100
2005-10-24	10267	10391.2002	10261	10360.79981	10360.79981	123778100
2005-10-25	10423.29981	10428.2002	10351.79981	10363.7002	10363.7002	136073400
2005-10-26	10333.59961	10427.7002	10283.7002	10283.7002	10283.7002	136292700
2005-10-27	10286.59961	10314.09961	10164.90039	10245.5	10245.5	125044900
2005-10-28	10268.2002	10321.90039	10204.79981	10312.29981	10312.29981	132498300
2005-10-31	10343.2002	10455.7002	10312.29981	10383.29981	10383.29981	159256200
2005-11-01	10390	10444.29981	10383.29981	10390.79981	10390.79981	135776600
2005-11-02	10415.5	10585.7002	10390.79981	10585.7002	10585.7002	164128500
2005-11-03	10630.90039	10689.79981	10585.7002	10672.59961	10672.59961	150544500
2005-11-04	10652.29981	10678.7002	10577	10674.79981	10674.79981	152521600
2005-11-07	10683.79981	10699	10657	10681.2002	10681.2002	134788900
2005-11-08	10669.09961	10691	10603	10616.2002	10616.2002	133817700
2005-11-09	10594.2002	10682.7002	10594.2002	10656.5	10656.5	121125500
2005-11-10	10623.5	10656.5	10519	10565.29981	10565.29981	141204900
2005-11-11	10566.40039	10669.40039	10563.5	10669.40039	10669.40039	105737100
2005-11-14	10668.29981	10716.7002	10661.29981	10684.7002	10684.7002	111135800
2005-11-15	10679.79981	10712.59961	10612.29981	10628.90039	10628.90039	111394100
2005-11-16	10644	10727	10628.90039	10727	10727	163990100
2005-11-17	10770.29981	10796.5	10727	10733.09961	10733.09961	165677100
2005-11-18	10743.79981	10764.59961	10713.90039	10722.09961	10722.09961	132326300
2005-11-21	10758.79981	10817.79981	10720.29981	10817.29981	10817.29981	139530600
2005-11-22	10832.79981	10896.7002	10789.5	10892.79981	10892.79981	154739700
2005-11-23	10866.29981	10919.79981	10843	10919.79981	10919.79981	169424500
2005-11-24	11068.7002	11146.09961	10919.79981	11081.79981	11081.79981	932600
2005-11-25	11085.79981	11085.79981	11002.59961	11002.59961	11002.59961	95048500
2005-11-28	11036.29981	11050.2002	10936.29981	10939.2002	10939.2002	134907800
2005-11-29	10972.2002	11012.40039	10939.2002	10942.59961	10942.59961	121554800
2005-11-30	10919	10942.59961	10815.09961	10824.09961	10824.09961	164869900
2005-12-01	10868.2002	10999.59961	10824.09961	10999.59961	10999.59961	163932200
2005-12-02	11031.7002	11032.29981	10986.59961	11005.2002	11005.2002	139176100
2005-12-05	11017.7002	11066.40039	11000.2002	11008.79981	11008.79981	127375500
2005-12-06	11014.7002	11135.59961	11006	11096.79981	11096.79981	151050000
2005-12-07	11123.59961	11165.29981	11094.59961	11131.40039	11131.40039	165353900
2005-12-08	11156.59961	11175	11100	11167.2002	11167.2002	144688100
2005-12-09	11174.09961	11197.79981	11121	11132	11132	148219900
2005-12-12	11204.09961	11207.29981	11083.7002	11099.29981	11099.29981	146740600
2005-12-13	11101.79981	11179.7002	11096.09961	11137.40039	11137.40039	136409800
2005-12-14	11138.29981	11138.29981	11084	11095.79981	11095.79981	142709400
2005-12-15	11099.7002	11113.79981	11063.40039	11092.79981	11092.79981	165958300
2005-12-16	11127.79981	11153.7002	11075.5	11136.59961	11136.59961	216864700
2005-12-19	11192.79981	11213.90039	11132.79981	11154.29981	11154.29981	142275700
2005-12-20	11202	11202	11154.29981	11180.59961	11180.59961	121105500
2005-12-21	11201.5	11252.7002	11180.59961	11247.29981	11247.29981	139061500
2005-12-22	11294.79981	11296.79981	11236.59961	11255.40039	11255.40039	151825600
2005-12-23	11246.5	11262.59961	11219.09961	11245.40039	11245.40039	92686000
2005-12-28	11211.90039	11276.40039	11178.40039	11261.2002	11261.2002	83559700
2005-12-29	11253.5	11296.29981	11251.59961	11296.29981	11296.29981	79933000
2005-12-30	11282.79981	11296.29981	11219.40039	11272.29981	11272.29981	63650300
2006-01-03	11304.59961	11456.09961	11272.29981	11441.59961	11441.59961	139604800
2006-01-04	11409	11505.5	11384.7002	11501.5	11501.5	164030000
2006-01-05	11475	11507.7002	11447.2002	11507.7002	11507.7002	149329700
2006-01-06	11547.7002	11646.90039	11507.7002	11620.5	11620.5	182804300
2006-01-09	11618.40039	11640.5	11565.2002	11565.2002	11565.2002	196623900
2006-01-10	11568.29981	11601.59961	11538.40039	11597.59961	11597.59961	192399200
2006-01-11	11606.5	11639.5	11585.90039	11621	11621	170987600
2006-01-12	11649.79981	11688.90039	11582	11595.2002	11595.2002	167230200
2006-01-13	11586.7002	11644.90039	11576.09961	11604.79981	11604.79981	186601900
2006-01-16	11627.2002	11721	11604.79981	11721	11721	94804300
2006-01-17	11713.5	11721	11668.7002	11689.59961	11689.59961	210372900
2006-01-18	11615.09961	11689.59961	11501.79981	11554.5	11554.5	181406400
2006-01-19	11609.90039	11698.7002	11554.5	11693	11693	158597100
2006-01-20	11734.59961	11760.29981	11605.7002	11605.7002	11605.7002	178318300
2006-01-23	11598.09961	11749	11597.7002	11733.40039	11733.40039	196537100
2006-01-24	11729.29981	11767.90039	11688.7002	11692.40039	11692.40039	177330800
2006-01-25	11747.09961	11800.2002	11653	11675.2002	11675.2002	167860900
2006-01-26	11712.29981	11752.90039	11625.90039	11737.40039	11737.40039	190720700
2006-01-27	11803.7002	11869.79981	11737.40039	11856.79981	11856.79981	161820700
2006-01-30	11875.09961	11971.2002	11856.79981	11947.5	11947.5	159973100
2006-01-31	11922.7002	12000	11911.40039	11945.59961	11945.59961	206572000
2006-02-01	11962.79981	12012.7002	11938.5	11952.09961	11952.09961	239757000
2006-02-02	11969.7002	11980.5	11880.79981	11929.90039	11929.90039	224636200
2006-02-03	11913.79981	11953	11860.40039	11937.59961	11937.59961	179048800
2006-02-06	11956.09961	12080.5	11937.59961	12080.5	12080.5	156121500
2006-02-07	12029.09961	12080.5	11806.7002	11817.29981	11817.29981	203741800
2006-02-08	11804.2002	11820.09961	11663.29981	11735.09961	11735.09961	244409200
2006-02-09	11830.59961	11876.2002	11709.29981	11709.29981	11709.29981	203752200
2006-02-10	11710.59961	11757.5	11563.90039	11651.7002	11651.7002	169523200
2006-02-13	11617.7002	11651.7002	11488	11519.5	11519.5	181036200
2006-02-14	11504.7002	11624.09961	11458.40039	11616.40039	11616.40039	184992900
2006-02-15	11642.5	11747.7002	11545.40039	11557.29981	11557.29981	190900100
2006-02-16	11565.79981	11709.90039	11557.29981	11704.29981	11704.29981	197784900
2006-02-17	11758	11758	11758	11758	11758	140536600
2006-02-20	11813.09961	11883.09961	11758	11865.79981	11865.79981	93259500
2006-02-21	11826.40039	11826.40039	11826.40039	11826.40039	11826.40039	160982200
2006-02-22	11783.09961	11826.40039	11744.90039	11800.2002	11800.2002	176251600
2006-02-23	11767.29981	11811.29981	11738.59961	11738.59961	11738.59961	174197700
2006-02-24	11813.90039	11841.29981	11738.59961	11810.59961	11810.59961	167747600
2006-02-27	11754.29981	11810.59961	11704.5	11706.5	11706.5	132761700
2006-02-28	11688.09961	11716.59961	11594.59961	11688.29981	11688.29981	186722900
2006-03-01	11694.7002	11808.5	11686.29981	11794.59961	11794.59961	170905800
2006-03-02	11833.79981	11906.90039	11794.59961	11906.90039	11906.90039	220239600
2006-03-03	11881	12004.29981	11866.40039	11978.7002	11978.7002	160548300
2006-03-06	11972.7002	11988	11847.2002	11883.29981	11883.29981	166341600
2006-03-07	11864.29981	11883.29981	11755	11816.5	11816.5	167739700
2006-03-08	11746.90039	11881.2002	11649.40039	11737.09961	11737.09961	179633000
2006-03-09	11793.5	11851.59961	11737.09961	11765.29981	11765.29981	162560600
2006-03-10	11735.7002	11880.29981	11721.90039	11833.59961	11833.59961	190081200
2006-03-13	11906.7002	11906.7002	11906.7002	11906.7002	11906.7002	131931000
2006-03-14	11894.2002	12018.29981	11885.59961	11973.29981	11973.29981	168498400
2006-03-15	12055.59961	12055.59961	12055.59961	12055.59961	12055.59961	158354800
2006-03-16	12053.2002	12121	12044.79981	12085.7002	12085.7002	146809200
2006-03-17	12000.7002	12000.7002	12000.7002	12000.7002	12000.7002	249949800
2006-03-20	12009.59961	12087.7002	11929.29981	11929.29981	11929.29981	140240600
2006-03-21	11901	12004.90039	11871.7002	11947.59961	11947.59961	149470100
2006-03-22	11920.5	11983.7002	11903	11970.7002	11970.7002	146222400
2006-03-23	11980.7002	12027.79981	11946.79981	12017.90039	12017.90039	155769900
2006-03-24	12037.79981	12121.7002	12017.90039	12111.09961	12111.09961	142397000
2006-03-27	12097	12122.79981	12064.40039	12078.5	12078.5	185124800
2006-03-28	12082.79981	12140.59961	12048.79981	12048.79981	12048.79981	174210200
2006-03-29	12063.2002	12195.5	12048.79981	12190.59961	12190.59961	188498500
2006-03-30	12224.40039	12287.5	12190.59961	12207	12207	210090300
2006-03-31	12155	12207	12065.5	12110.59961	12110.59961	191871500
2006-04-03	12200.7002	12299	12110.59961	12210.90039	12210.90039	184885900
2006-04-04	12220.29981	12221.79981	12143.5	12174.09961	12174.09961	235333600
2006-04-05	12184.59961	12304.79981	12174.09961	12299.09961	12299.09961	172950200
2006-04-06	12339.5	12352.5	12258.2002	12342	12342	205613000
2006-04-07	12270.29981	12342	12212.59961	12241.2002	12241.2002	164683300
2006-04-10	12280.09961	12302.90039	12241.2002	12289.7002	12289.7002	153001700
2006-04-11	12310.7002	12342.7002	12165.2002	12177.29981	12177.29981	186017800
2006-04-12	12200.29981	12224.7002	12167.7002	12167.7002	12167.7002	167915900
2006-04-13	12178.7002	12248.59961	12123.29981	12248.59961	12248.59961	180177400
2006-04-17	12280.90039	12335.40039	12248.59961	12309	12309	128165500
2006-04-18	12338.09961	12464.5	12309	12446.79981	12446.79981	186418300
2006-04-19	12441.2002	12494.7002	12412.59961	12487.29981	12487.29981	177933900
2006-04-20	12468.5	12487.29981	12296.5	12313.7002	12313.7002	197653000
2006-04-21	12364.09961	12440.5	12313.7002	12437.2002	12437.2002	167917000
2006-04-24	12418.09961	12437.2002	12338.29981	12342.2002	12342.2002	145236100
2006-04-25	12395.79981	12425.7002	12297.09961	12329.79981	12329.79981	181365300
2006-04-26	12364.09961	12385.40039	12315.79981	12321.7002	12321.7002	182457300
2006-04-27	12243.59961	12321.7002	12158.79981	12187.7002	12187.7002	216584200
2006-04-28	12219.40039	12250.90039	12187.7002	12204.2002	12204.2002	171843100
2006-05-01	12289.2002	12307.5	12204.2002	12234.59961	12234.59961	139837700
2006-05-02	12241	12286	12228.7002	12274.5	12274.5	202975300
2006-05-03	12293.40039	12305.59961	12153.7002	12196.2002	12196.2002	184259500
2006-05-04	12161.7002	12220	12125.90039	12125.90039	12125.90039	184077900
2006-05-05	12166.29981	12271	12125.90039	12270.09961	12270.09961	193116100
2006-05-08	12280.29981	12294.2002	12198.2002	12294.2002	12294.2002	217378400
2006-05-09	12294.90039	12385.09961	12285.79981	12328.2002	12328.2002	217622100
2006-05-10	12318.40039	12349.2002	12278.40039	12316.29981	12316.29981	228063200
2006-05-11	12397	12420.59961	12161	12165.40039	12165.40039	261046600
2006-05-12	12141.59961	12165.40039	11990.5	12038.09961	12038.09961	196868800
2006-05-15	11881	12038.09961	11741.90039	11831.7002	11831.7002	209824900
2006-05-16	11849.40039	11934.7002	11745.59961	11829.40039	11829.40039	206093700
2006-05-17	11837.2002	11853.7002	11629.7002	11640.59961	11640.59961	210901600
2006-05-18	11669	11697.29981	11537.90039	11540	11540	203113900
2006-05-19	11483.5	11591.29981	11402.2002	11545.79981	11545.79981	201342000
2006-05-23	11544.59961	11663.29981	11538.29981	11539.90039	11539.90039	202591900
2006-05-24	11478.90039	11539.90039	11345.09961	11423.90039	11423.90039	191782300
2006-05-25	11488	11653	11423.90039	11653	11653	170224700
2006-05-26	11718.5	11766.7002	11653	11762.79981	11762.79981	150004400
2006-05-29	11774.79981	11861.29981	11762.79981	11845.5	11845.5	56503000
2006-05-30	11888.59961	11888.59961	11701.79981	11705.40039	11705.40039	158317000
2006-05-31	11717.2002	11806.09961	11702.2002	11744.5	11744.5	309395200
2006-06-01	11695	11852.90039	11664.29981	11847	11847	175668900
2006-06-02	11871.40039	11918.5	11847	11898.7002	11898.7002	137447900
2006-06-05	11915	11932.40039	11699.5	11699.5	11699.5	141886400
2006-06-06	11672.79981	11707.40039	11565.7002	11666.09961	11666.09961	169914800
2006-06-07	11612.40039	11666.09961	11475.40039	11475.40039	11475.40039	199085600
2006-06-08	11387.5	11475.40039	11162.90039	11415.5	11415.5	233262700
2006-06-09	11450.2002	11496.7002	11345.90039	11390.7002	11390.7002	185011500
2006-06-12	11398.29981	11417.29981	11147.7002	11197.59961	11197.59961	163954800
2006-06-13	11027.2002	11197.59961	10860.7002	10904.29981	10904.29981	239255900
2006-06-14	10936	11007.5	10876	10960.7002	10960.7002	205148400
2006-06-15	11084.90039	11236.7002	10960.7002	11213.2002	11213.2002	182086800
2006-06-16	11193.7002	11268.7002	11189.90039	11208	11208	263835500
2006-06-19	11164.90039	11208	10967.7002	11007.59961	11007.59961	137601500
2006-06-20	11062.40039	11065.79981	10980.5	10995.5	10995.5	131514800
2006-06-21	10966.90039	11127.09961	10956.79981	11112.79981	11112.79981	135987100
2006-06-22	11138.2002	11182.5	11112.79981	11130.2002	11130.2002	141758000
2006-06-23	11140.29981	11290.79981	11129.90039	11249	11249	115695600
2006-06-26	11278.79981	11388.40039	11249	11372.2002	11372.2002	157419400
2006-06-27	11390.09961	11424	11293.2002	11293.2002	11293.2002	171773700
2006-06-28	11311.90039	11359.79981	11270.59961	11332.29981	11332.29981	142883500
2006-06-29	11353.40039	11539.40039	11332.29981	11520.90039	11520.90039	191621300
2006-06-30	11609.90039	11658.79981	11520.90039	11612.90039	11612.90039	152672900
2006-07-04	11670.2002	11733.2002	11612.90039	11733.2002	11733.2002	65328000
2006-07-05	11710.29981	11733.2002	11576.7002	11626.40039	11626.40039	157479400
2006-07-06	11577.29981	11677.5	11577.29981	11602	11602	159959400
2006-07-07	11597.5	11681.09961	11581.40039	11631.90039	11631.90039	144999200
2006-07-10	11617.40039	11664.90039	11604.7002	11654.7002	11654.7002	124501400
2006-07-11	11703.90039	11803.7002	11654.7002	11793	11793	208856400
2006-07-12	11821.09961	11879.09961	11754.7002	11771.09961	11771.09961	183535200
2006-07-13	11755	11771.09961	11599.2002	11601.90039	11601.90039	165047400
2006-07-14	11626.40039	11658.29981	11509.7002	11630	11630	126514300
2006-07-17	11572.09961	11630	11480.59961	11480.59961	11480.59961	126587100
2006-07-18	11493.29981	11536.59961	11410.40039	11471.7002	11471.7002	169609700
2006-07-19	11470.59961	11629.09961	11467.40039	11619.59961	11619.59961	165179700
2006-07-20	11616	11660.79981	11465.5	11465.5	11465.5	151846000
2006-07-21	11574.29981	11574.29981	11418.29981	11418.29981	11418.29981	141296700
2006-07-24	11459.59961	11625.2002	11418.29981	11625.2002	11625.2002	164267900
2006-07-25	11664.5	11769.09961	11625.2002	11754.59961	11754.59961	181127900
2006-07-26	11750.40039	11879.59961	11698.2002	11879.59961	11879.59961	187803200
2006-07-27	11898.59961	11929.90039	11758.90039	11758.90039	11758.90039	175260800
2006-07-28	11823.7002	11823.7002	11823.7002	11823.7002	11823.7002	187379200
2006-07-31	11831	11831	11831	11831	11831	150113500
2006-08-01	11864.09961	11907.7002	11821.7002	11907.7002	11907.7002	180240100
2006-08-02	11953.59961	12014	11907.7002	11969.90039	11969.90039	200743000
2006-08-03	11913.5	11987.90039	11878.59961	11936.7002	11936.7002	151686300
2006-08-04	12010.90039	12076.90039	11880.29981	11936.7002	11936.7002	125532700
2006-08-08	11957.59961	12039.2002	11936.7002	11998.2002	11998.2002	149698200
2006-08-09	12042.79981	12108.90039	11998.2002	12008.2002	12008.2002	176854300
2006-08-10	11972.2002	12008.2002	11916.40039	11959.09961	11959.09961	143376200
2006-08-11	11966.2002	11973.09961	11931.90039	11944.90039	11944.90039	139386900
2006-08-14	11897.29981	11944.90039	11817.5	11850.2002	11850.2002	121294900
2006-08-15	11900.40039	11977.2002	11850.2002	11977.2002	11977.2002	165115900
2006-08-16	12004.40039	12049.40039	11977.2002	12030.29981	12030.29981	166284400
2006-08-17	11980.59961	12056	11961.09961	12056	12056	253699700
2006-08-18	12074.90039	12084	11968.7002	12044.79981	12044.79981	155251000
2006-08-21	12085.59961	12143.59961	12044.79981	12136.90039	12136.90039	171042200
2006-08-22	12146.59961	12204.90039	12135.09961	12201.2002	12201.2002	187529100
2006-08-23	12185.5	12226.59961	12154	12195.09961	12195.09961	153985300
2006-08-24	12192.90039	12208.2002	12107.29981	12132.29981	12132.29981	164618200
2006-08-25	12153.5	12161.29981	12114.09961	12119.79981	12119.79981	117654300
2006-08-28	12082.79981	12170	12056.79981	12167.40039	12167.40039	120771900
2006-08-29	12120.29981	12167.40039	12002.29981	12060.5	12060.5	230096800
2006-08-30	12087.2002	12095	12010.09961	12068.40039	12068.40039	181331700
2006-08-31	12113.2002	12127.59961	12067.79981	12073.79981	12073.79981	218895600
2006-09-01	12121.59961	12184.59961	12073.79981	12145.09961	12145.09961	146618500
2006-09-05	12142.40039	12210.90039	12133.5	12198.59961	12198.59961	188136500
2006-09-06	12135.09961	12198.59961	11995.2002	11999.7002	11999.7002	205440000
2006-09-07	11930.90039	11999.7002	11846.90039	11895	11895	195128700
2006-09-08	11894.79981	11919.59961	11855.59961	11869.59961	11869.59961	135834400
2006-09-11	11798.7002	11869.59961	11644	11656.59961	11656.59961	263119300
2006-09-12	11658.2002	11771.09961	11630.2002	11678.90039	11678.90039	214858900
2006-09-13	11694.90039	11779	11677.7002	11777.2002	11777.2002	180316300
2006-09-14	11779.79981	11807.90039	11646.59961	11648.7002	11648.7002	218913200
2006-09-15	11661.79981	11684.29981	11640.79981	11656	11656	348967100
2006-09-18	11672.09961	11786.90039	11656	11763.59961	11763.59961	179898300
2006-09-19	11769.29981	11798.2002	11677.79981	11701.7002	11701.7002	191838000
2006-09-20	11689.40039	11772.7002	11629.2002	11635.40039	11635.40039	202757100
2006-09-21	11622.09961	11720.7002	11608.5	11627.7002	11627.7002	206346700
2006-09-22	11664.7002	11667.09961	11569.09961	11581.59961	11581.59961	195346200
2006-09-25	11530	11588.09961	11464.59961	11582.7002	11582.7002	246463000
2006-09-26	11642.40039	11642.40039	11642.40039	11642.40039	11642.40039	259037900
2006-09-27	11669.79981	11761.29981	11628.59961	11751.59961	11751.59961	206722300
2006-09-28	11797.2002	11845.40039	11751.59961	11817.40039	11817.40039	207437000
2006-09-29	11812.29981	11854.09961	11760.2002	11761.29981	11761.29981	200591600
2006-10-02	11767.40039	11823.09961	11717.59961	11787.40039	11787.40039	177637000
2006-10-03	11693.09961	11787.40039	11523.79981	11526.09961	11526.09961	217334900
2006-10-04	11542.40039	11624.7002	11407.29981	11618.09961	11618.09961	258421900
2006-10-05	11735.40039	11784.5	11618.09961	11750	11750	228276400
2006-10-06	11695.7002	11750	11641.09961	11690.90039	11690.90039	178270600
2006-10-10	11716.59961	11757.79981	11690.90039	11755.2002	11755.2002	180168000
2006-10-11	11782.40039	11784.40039	11619.09961	11619.09961	11619.09961	250893100
2006-10-12	11667.40039	11719.09961	11619.09961	11719.09961	11719.09961	194297800
2006-10-13	11754.59961	11908.59961	11719.09961	11908.59961	11908.59961	223986000
2006-10-16	11947.40039	12072.29981	11908.59961	12061.5	12061.5	196978500
2006-10-17	12082.40039	12082.40039	11914.79981	11996.59961	11996.59961	189579800
2006-10-18	12044.7002	12066.40039	11918	11966	11966	201327400
2006-10-19	11974.29981	12072.90039	11966	12060.59961	12060.59961	222364000
2006-10-20	12107.79981	12107.79981	12005.59961	12035.59961	12035.59961	178457300
2006-10-23	12027.90039	12120.59961	11999.90039	12119.2002	12119.2002	226537100
2006-10-24	12109.59961	12195.5	12071.79981	12195.5	12195.5	248350700
2006-10-25	12184.79981	12354.09961	12133	12341.7002	12341.7002	268108500
2006-10-26	12371.5	12415.90039	12331.7002	12335.7002	12335.7002	231943400
2006-10-27	12324.2002	12374.5	12268.90039	12268.90039	12268.90039	160467700
2006-10-30	12260.29981	12287	12206.5	12274.40039	12274.40039	210582000
2006-10-31	12248.2002	12358.90039	12246.09961	12344.59961	12344.59961	231740300
2006-11-01	12023.29981	12344.59961	12002.59961	12050.40039	12050.40039	322282800
2006-11-02	12072	12149.40039	12015.90039	12130.7002	12130.7002	283871400
2006-11-03	12197.40039	12251.5	12130.7002	12239	12239	225041800
2006-11-06	12294.2002	12377.59961	12239	12333.29981	12333.29981	309398200
2006-11-07	12379.40039	12394.79981	12298.5	12310.2002	12310.2002	252508300
2006-11-08	12307.5	12378.2002	12295.59961	12378.2002	12378.2002	268743700
2006-11-09	12418.5	12480.2002	12378.2002	12410.2002	12410.2002	260630100
